type,id,user_id,timestamp
comment,26087702,jmpz,2021-02-10 11:02:06 UTC
story,26087701,ianopolous,2021-02-10 11:01:58 UTC
comment,26087700,mschuetz,2021-02-10 11:01:51 UTC
comment,26087699,,2021-02-10 11:01:45 UTC
comment,26087698,nezirus,2021-02-10 11:01:43 UTC
comment,26087697,raihansaputra,2021-02-10 11:01:26 UTC
comment,26087696,gremlinsinc,2021-02-10 11:01:23 UTC
comment,26087695,qu-everything,2021-02-10 11:01:07 UTC
comment,26087694,sgaduuw,2021-02-10 11:01:04 UTC
comment,26087693,dspillett,2021-02-10 11:00:59 UTC
comment,26087692,CuriousNinja,2021-02-10 11:00:59 UTC
comment,26087691,ClumsyPilot,2021-02-10 11:00:56 UTC
comment,26087690,guiriduro,2021-02-10 11:00:55 UTC
comment,26087689,pfalcon,2021-02-10 11:00:53 UTC
comment,26087688,paulmd,2021-02-10 11:00:53 UTC
story,26087687,MarionG,2021-02-10 11:00:49 UTC
comment,26087686,gus_massa,2021-02-10 11:00:03 UTC
comment,26087685,hewrin10,2021-02-10 10:59:55 UTC
comment,26087684,walrus01,2021-02-10 10:59:55 UTC
comment,26087683,MaxBarraclough,2021-02-10 10:59:54 UTC
comment,26087682,fhenneke,2021-02-10 10:59:21 UTC
comment,26087681,thu2111,2021-02-10 10:59:08 UTC
comment,26087680,flukus,2021-02-10 10:59:01 UTC
comment,26087679,bemmu,2021-02-10 10:58:29 UTC
comment,26087678,ClumsyPilot,2021-02-10 10:57:54 UTC
comment,26087677,bwindels,2021-02-10 10:57:41 UTC
comment,26087676,Bluestein,2021-02-10 10:57:40 UTC
story,26087675,Bluestein,2021-02-10 10:57:40 UTC
comment,26087674,edflsafoiewq,2021-02-10 10:57:32 UTC
comment,26087673,jkcxn,2021-02-10 10:57:28 UTC
comment,26087672,pbhjpbhj,2021-02-10 10:57:23 UTC
comment,26087671,beckman466,2021-02-10 10:57:16 UTC
comment,26087670,lou1306,2021-02-10 10:57:08 UTC
comment,26087669,rocqua,2021-02-10 10:56:47 UTC
comment,26087668,Uhrheber,2021-02-10 10:56:47 UTC
comment,26087667,rgoulter,2021-02-10 10:56:28 UTC
comment,26087666,daniellarusso,2021-02-10 10:56:26 UTC
story,26087665,rumno0,2021-02-10 10:56:11 UTC
comment,26087664,staticelf,2021-02-10 10:55:32 UTC
comment,26087663,MayeulC,2021-02-10 10:55:30 UTC
comment,26087662,rmoriz,2021-02-10 10:55:18 UTC
comment,26087661,beefield,2021-02-10 10:55:08 UTC
story,26087660,miteshalign,2021-02-10 10:55:01 UTC
comment,26087659,lionkor,2021-02-10 10:54:41 UTC
comment,26087658,speedgoose,2021-02-10 10:54:34 UTC
comment,26087657,Vaslo,2021-02-10 10:54:30 UTC
comment,26087656,vertis,2021-02-10 10:54:14 UTC
comment,26087655,jiggawatts,2021-02-10 10:53:59 UTC
comment,26087654,stinos,2021-02-10 10:53:30 UTC
comment,26087653,drusepth,2021-02-10 10:53:30 UTC
comment,26087652,duckerude,2021-02-10 10:52:58 UTC
comment,26087651,anaisbetts,2021-02-10 10:52:58 UTC
comment,26087650,ivan_ah,2021-02-10 10:52:56 UTC
comment,26087649,,2021-02-10 10:52:41 UTC
comment,26087648,dspillett,2021-02-10 10:52:30 UTC
story,26087647,nkjoep,2021-02-10 10:52:22 UTC
comment,26087646,jacquesm,2021-02-10 10:52:09 UTC
comment,26087645,simonh,2021-02-10 10:51:46 UTC
comment,26087644,xurukefi,2021-02-10 10:51:43 UTC
comment,26087643,croon,2021-02-10 10:51:40 UTC
comment,26087642,qu-everything,2021-02-10 10:51:14 UTC
story,26087641,rizal2547,2021-02-10 10:51:09 UTC
comment,26087640,alek_m,2021-02-10 10:50:55 UTC
comment,26087639,Ambrevar,2021-02-10 10:50:24 UTC
comment,26087638,bscphil,2021-02-10 10:49:51 UTC
comment,26087637,joshlk,2021-02-10 10:49:41 UTC
comment,26087636,,2021-02-10 10:49:24 UTC
comment,26087635,benhurmarcel,2021-02-10 10:49:21 UTC
comment,26087634,Cthulhu_,2021-02-10 10:49:10 UTC
comment,26087633,jnxx,2021-02-10 10:49:07 UTC
comment,26087632,Bluestein,2021-02-10 10:48:34 UTC
story,26087631,Bluestein,2021-02-10 10:48:34 UTC
comment,26087630,MoOmer,2021-02-10 10:48:32 UTC
comment,26087629,superdeeda,2021-02-10 10:48:19 UTC
comment,26087628,Ambrevar,2021-02-10 10:48:10 UTC
comment,26087627,JimWestergren,2021-02-10 10:48:02 UTC
comment,26087626,Hoasi,2021-02-10 10:47:36 UTC
comment,26087625,lynxaegon,2021-02-10 10:47:12 UTC
comment,26087624,ClumsyPilot,2021-02-10 10:47:04 UTC
comment,26087623,numbsafari,2021-02-10 10:46:33 UTC
comment,26087622,nevi-me,2021-02-10 10:46:32 UTC
comment,26087621,raverbashing,2021-02-10 10:46:12 UTC
comment,26087620,dna_polymerase,2021-02-10 10:46:01 UTC
comment,26087619,oblio,2021-02-10 10:46:01 UTC
comment,26087618,bombcar,2021-02-10 10:45:57 UTC
comment,26087617,graeme,2021-02-10 10:45:40 UTC
comment,26087616,sufficient,2021-02-10 10:45:31 UTC
comment,26087615,SaraPolson,2021-02-10 10:45:00 UTC
comment,26087614,Nullabillity,2021-02-10 10:44:58 UTC
comment,26087613,Cthulhu_,2021-02-10 10:44:55 UTC
comment,26087612,kylen,2021-02-10 10:44:35 UTC
comment,26087611,Lio,2021-02-10 10:44:30 UTC
comment,26087610,jnxx,2021-02-10 10:44:16 UTC
comment,26087608,pbhjpbhj,2021-02-10 10:44:11 UTC
comment,26087609,JetSetWilly,2021-02-10 10:44:11 UTC
comment,26087607,paulmd,2021-02-10 10:43:55 UTC
comment,26087606,olmideso,2021-02-10 10:43:43 UTC
story,26087605,mattowen_uk,2021-02-10 10:43:35 UTC
comment,26087604,tokai,2021-02-10 10:43:25 UTC
comment,26087603,mysterydip,2021-02-10 10:43:19 UTC
story,26087602,Aneesh2407,2021-02-10 10:43:08 UTC
comment,26087601,Shivetya,2021-02-10 10:42:43 UTC
comment,26087600,coldtea,2021-02-10 10:42:42 UTC
comment,26087599,,2021-02-10 10:42:29 UTC
comment,26087598,yholio,2021-02-10 10:42:27 UTC
comment,26087597,bilekas,2021-02-10 10:42:13 UTC
comment,26087596,technics256,2021-02-10 10:41:54 UTC
comment,26087595,ginko,2021-02-10 10:41:53 UTC
comment,26087594,undecisive,2021-02-10 10:41:51 UTC
comment,26087593,stevekemp,2021-02-10 10:41:44 UTC
comment,26087592,rvz,2021-02-10 10:41:43 UTC
comment,26087591,carlosperate,2021-02-10 10:41:28 UTC
comment,26087590,RicoElectrico,2021-02-10 10:41:23 UTC
comment,26087589,mguerville,2021-02-10 10:41:22 UTC
story,26087588,travelblogger,2021-02-10 10:41:12 UTC
comment,26087587,dragonwriter,2021-02-10 10:41:06 UTC
comment,26087586,fogihujy,2021-02-10 10:41:04 UTC
comment,26087585,OscarCunningham,2021-02-10 10:40:35 UTC
comment,26087584,hrishi,2021-02-10 10:39:57 UTC
comment,26087583,pelario,2021-02-10 10:39:43 UTC
comment,26087582,RyJones,2021-02-10 10:39:36 UTC
comment,26087581,,2021-02-10 10:39:05 UTC
comment,26087580,zwaps,2021-02-10 10:39:00 UTC
comment,26087579,tarruda,2021-02-10 10:38:39 UTC
comment,26087578,psychoslave,2021-02-10 10:38:28 UTC
comment,26087577,javierprovecho,2021-02-10 10:38:24 UTC
comment,26087576,scottmcdot,2021-02-10 10:38:08 UTC
comment,26087575,411111111111111,2021-02-10 10:37:52 UTC
comment,26087574,croon,2021-02-10 10:37:51 UTC
comment,26087573,bobkrusty,2021-02-10 10:37:50 UTC
comment,26087572,timdaub,2021-02-10 10:37:45 UTC
comment,26087571,Cthulhu_,2021-02-10 10:37:36 UTC
comment,26087570,Brakenshire,2021-02-10 10:37:19 UTC
comment,26087569,thu2111,2021-02-10 10:37:15 UTC
comment,26087568,nstart,2021-02-10 10:37:05 UTC
comment,26087567,ajmadesc,2021-02-10 10:36:55 UTC
comment,26087566,paulmd,2021-02-10 10:36:47 UTC
comment,26087565,Hypx,2021-02-10 10:36:43 UTC
comment,26087564,Guthur,2021-02-10 10:36:06 UTC
comment,26087563,inter_netuser,2021-02-10 10:35:49 UTC
comment,26087562,trabant00,2021-02-10 10:35:47 UTC
comment,26087561,imagine99,2021-02-10 10:35:41 UTC
story,26087560,sudubu123,2021-02-10 10:35:27 UTC
comment,26087559,zaarn,2021-02-10 10:35:22 UTC
comment,26087558,spion,2021-02-10 10:35:21 UTC
comment,26087557,tomashubelbauer,2021-02-10 10:34:48 UTC
comment,26087556,inter_netuser,2021-02-10 10:34:02 UTC
comment,26087555,arethuza,2021-02-10 10:34:01 UTC
comment,26087554,jfoster,2021-02-10 10:33:59 UTC
comment,26087553,Edd314159,2021-02-10 10:33:54 UTC
comment,26087552,sillysaurusx,2021-02-10 10:33:45 UTC
comment,26087551,Cthulhu_,2021-02-10 10:33:43 UTC
comment,26087550,janeroe,2021-02-10 10:33:34 UTC
comment,26087549,baby,2021-02-10 10:33:29 UTC
comment,26087548,zwaps,2021-02-10 10:33:20 UTC
comment,26087547,Lio,2021-02-10 10:33:15 UTC
comment,26087546,jobigoud,2021-02-10 10:33:14 UTC
comment,26087545,inter_netuser,2021-02-10 10:33:04 UTC
comment,26087544,pfalcon,2021-02-10 10:32:59 UTC
comment,26087543,moooo99,2021-02-10 10:32:58 UTC
comment,26087541,jibbit,2021-02-10 10:32:14 UTC
comment,26087542,Cthulhu_,2021-02-10 10:32:14 UTC
comment,26087540,gardaani,2021-02-10 10:32:09 UTC
comment,26087539,levosmetalo,2021-02-10 10:31:50 UTC
comment,26087538,,2021-02-10 10:31:47 UTC
comment,26087537,GeekyBear,2021-02-10 10:31:34 UTC
comment,26087536,yarcob,2021-02-10 10:31:26 UTC
comment,26087535,jfoster,2021-02-10 10:31:05 UTC
comment,26087534,walrus01,2021-02-10 10:30:55 UTC
comment,26087533,walrus01,2021-02-10 10:30:30 UTC
comment,26087532,FrozenVoid,2021-02-10 10:30:28 UTC
comment,26087531,pfalcon,2021-02-10 10:30:25 UTC
comment,26087530,nadersith,2021-02-10 10:30:22 UTC
comment,26087529,thomasahle,2021-02-10 10:30:14 UTC
comment,26087528,theelous3,2021-02-10 10:29:50 UTC
comment,26087527,worldsayshi,2021-02-10 10:29:39 UTC
comment,26087526,junon,2021-02-10 10:29:21 UTC
comment,26087525,galbar,2021-02-10 10:29:18 UTC
comment,26087524,pansa2,2021-02-10 10:29:07 UTC
comment,26087523,wrboyce,2021-02-10 10:29:05 UTC
comment,26087522,jb1991,2021-02-10 10:29:04 UTC
comment,26087521,imtringued,2021-02-10 10:29:01 UTC
comment,26087520,2pEXgD0fZ5cF,2021-02-10 10:28:44 UTC
comment,26087519,Radim,2021-02-10 10:28:08 UTC
comment,26087518,pfalcon,2021-02-10 10:28:08 UTC
story,26087517,JBiserkov,2021-02-10 10:28:06 UTC
comment,26087516,chopin,2021-02-10 10:27:55 UTC
comment,26087515,baby,2021-02-10 10:27:45 UTC
comment,26087514,leetrout,2021-02-10 10:27:38 UTC
comment,26087513,opheliate,2021-02-10 10:27:33 UTC
comment,26087512,graeme,2021-02-10 10:27:32 UTC
comment,26087511,pfalcon,2021-02-10 10:27:25 UTC
comment,26087510,notahacker,2021-02-10 10:27:02 UTC
comment,26087509,psychoslave,2021-02-10 10:26:58 UTC
comment,26087508,imagine99,2021-02-10 10:26:52 UTC
comment,26087507,Jkvngt,2021-02-10 10:26:47 UTC
story,26087506,webscraping99,2021-02-10 10:26:46 UTC
comment,26087505,PartiallyTyped,2021-02-10 10:26:34 UTC
comment,26087504,hanselot,2021-02-10 10:26:23 UTC
comment,26087503,michaelt,2021-02-10 10:26:20 UTC
story,26087502,organian,2021-02-10 10:25:43 UTC
comment,26087501,pfalcon,2021-02-10 10:25:37 UTC
comment,26087500,wildfire,2021-02-10 10:25:32 UTC
comment,26087499,Jkvngt,2021-02-10 10:25:22 UTC
story,26087498,sandordargo,2021-02-10 10:25:06 UTC
comment,26087497,junon,2021-02-10 10:25:03 UTC
comment,26087496,lb1lf,2021-02-10 10:25:00 UTC
story,26087495,elo02,2021-02-10 10:24:43 UTC
comment,26087494,iamacyborg,2021-02-10 10:24:39 UTC
story,26087493,eustartups,2021-02-10 10:24:37 UTC
comment,26087492,nightpool,2021-02-10 10:24:34 UTC
comment,26087491,pfalcon,2021-02-10 10:24:22 UTC
comment,26087490,speedgoose,2021-02-10 10:24:07 UTC
comment,26087489,kasperni,2021-02-10 10:24:03 UTC
comment,26087488,pfalcon,2021-02-10 10:23:51 UTC
comment,26087487,CaptArmchair,2021-02-10 10:23:44 UTC
comment,26087486,shatnersbassoon,2021-02-10 10:23:37 UTC
comment,26087485,toxik,2021-02-10 10:23:35 UTC
comment,26087484,psychoslave,2021-02-10 10:23:29 UTC
comment,26087483,rapnie,2021-02-10 10:23:15 UTC
comment,26087482,jmpz,2021-02-10 10:23:06 UTC
comment,26087481,matsemann,2021-02-10 10:22:37 UTC
comment,26087480,bovine3dom,2021-02-10 10:22:27 UTC
comment,26087479,tim333,2021-02-10 10:22:26 UTC
story,26087478,ashleshbiradar,2021-02-10 10:22:06 UTC
comment,26087477,junon,2021-02-10 10:21:57 UTC
comment,26087476,timClicks,2021-02-10 10:21:55 UTC
comment,26087475,Jkvngt,2021-02-10 10:21:46 UTC
story,26087473,shomansal,2021-02-10 10:21:42 UTC
comment,26087474,shomansal,2021-02-10 10:21:42 UTC
comment,26087471,pfalcon,2021-02-10 10:21:23 UTC
comment,26087472,thu2111,2021-02-10 10:21:23 UTC
comment,26087470,peteretep,2021-02-10 10:21:03 UTC
story,26087469,IgorBog61650384,2021-02-10 10:20:43 UTC
story,26087468,SwiftERM,2021-02-10 10:20:42 UTC
comment,26087467,yunohn,2021-02-10 10:20:22 UTC
comment,26087466,christophilus,2021-02-10 10:20:19 UTC
comment,26087465,Moody_10001,2021-02-10 10:20:16 UTC
comment,26087464,xyanb,2021-02-10 10:20:07 UTC
comment,26087463,porker,2021-02-10 10:20:00 UTC
comment,26087462,chaz6,2021-02-10 10:19:49 UTC
comment,26087461,RL_Quine,2021-02-10 10:19:43 UTC
comment,26087460,peteretep,2021-02-10 10:19:29 UTC
comment,26087459,personlurking,2021-02-10 10:19:27 UTC
comment,26087458,unionpivo,2021-02-10 10:19:25 UTC
comment,26087457,pfalcon,2021-02-10 10:19:24 UTC
comment,26087456,benlumen,2021-02-10 10:18:44 UTC
comment,26087455,blackcats,2021-02-10 10:18:37 UTC
comment,26087454,pfalcon,2021-02-10 10:18:23 UTC
comment,26087453,Jkvngt,2021-02-10 10:18:17 UTC
comment,26087452,aritmo,2021-02-10 10:18:10 UTC
comment,26087451,imtringued,2021-02-10 10:17:58 UTC
comment,26087450,pfalcon,2021-02-10 10:17:43 UTC
comment,26087449,tim333,2021-02-10 10:17:43 UTC
comment,26087448,kilroy123,2021-02-10 10:17:42 UTC
comment,26087447,knowhy,2021-02-10 10:17:40 UTC
comment,26087446,roenxi,2021-02-10 10:17:36 UTC
comment,26087445,pfalcon,2021-02-10 10:17:24 UTC
comment,26087444,3l3ktr4,2021-02-10 10:17:23 UTC
comment,26087443,belorn,2021-02-10 10:17:22 UTC
comment,26087442,jashmatthews,2021-02-10 10:17:18 UTC
comment,26087441,advaitruia,2021-02-10 10:17:15 UTC
comment,26087440,deepstack,2021-02-10 10:17:08 UTC
comment,26087439,rvba,2021-02-10 10:17:02 UTC
comment,26087438,TheSpiceIsLife,2021-02-10 10:16:46 UTC
comment,26087437,jasonvorhe,2021-02-10 10:16:46 UTC
story,26087435,Bluestein,2021-02-10 10:16:29 UTC
comment,26087436,Bluestein,2021-02-10 10:16:29 UTC
comment,26087434,benlumen,2021-02-10 10:16:25 UTC
comment,26087433,psychoslave,2021-02-10 10:16:12 UTC
comment,26087432,teekert,2021-02-10 10:15:40 UTC
comment,26087431,throwaway7726,2021-02-10 10:15:39 UTC
comment,26087430,,2021-02-10 10:15:23 UTC
comment,26087428,adpcm,2021-02-10 10:15:04 UTC
story,26087429,Schiphol,2021-02-10 10:15:04 UTC
comment,26087427,mobilemidget,2021-02-10 10:14:50 UTC
comment,26087426,emteycz,2021-02-10 10:14:33 UTC
story,26087425,pistasjiskrem,2021-02-10 10:14:14 UTC
comment,26087424,Houyhnhnms,2021-02-10 10:14:10 UTC
comment,26087423,pfalcon,2021-02-10 10:14:03 UTC
comment,26087422,baq,2021-02-10 10:13:49 UTC
comment,26087421,andybak,2021-02-10 10:13:48 UTC
comment,26087420,,2021-02-10 10:13:48 UTC
comment,26087419,blocked_again,2021-02-10 10:13:38 UTC
comment,26087418,agurk,2021-02-10 10:13:37 UTC
comment,26087417,rdhatt,2021-02-10 10:13:13 UTC
comment,26087416,serdar,2021-02-10 10:13:02 UTC
comment,26087415,imagine99,2021-02-10 10:12:56 UTC
comment,26087414,Jkvngt,2021-02-10 10:12:48 UTC
comment,26087413,janeroe,2021-02-10 10:11:34 UTC
comment,26087412,nstart,2021-02-10 10:11:28 UTC
comment,26087411,crooked-v,2021-02-10 10:11:26 UTC
comment,26087410,andybak,2021-02-10 10:11:23 UTC
comment,26087409,Deukhoofd,2021-02-10 10:11:16 UTC
comment,26087408,,2021-02-10 10:11:02 UTC
comment,26087407,,2021-02-10 10:10:56 UTC
comment,26087406,geek_at,2021-02-10 10:10:54 UTC
comment,26087405,haihaibye,2021-02-10 10:10:44 UTC
comment,26087404,moonchild,2021-02-10 10:10:42 UTC
comment,26087403,baybal2,2021-02-10 10:10:42 UTC
story,26087402,MoradSTR,2021-02-10 10:10:21 UTC
story,26087401,lnyan,2021-02-10 10:10:11 UTC
story,26087400,javierprovecho,2021-02-10 10:10:05 UTC
comment,26087399,Houyhnhnms,2021-02-10 10:10:03 UTC
comment,26087398,blocked_again,2021-02-10 10:09:45 UTC
comment,26087397,jhasse,2021-02-10 10:09:34 UTC
comment,26087396,is_true,2021-02-10 10:09:13 UTC
comment,26087395,greggman3,2021-02-10 10:09:13 UTC
comment,26087394,Lio,2021-02-10 10:08:52 UTC
comment,26087393,nemetroid,2021-02-10 10:08:44 UTC
story,26087391,BerislavLopac,2021-02-10 10:08:38 UTC
comment,26087392,vanderZwan,2021-02-10 10:08:38 UTC
comment,26087390,teekert,2021-02-10 10:08:25 UTC
comment,26087389,josephg,2021-02-10 10:08:12 UTC
comment,26087387,Zarel,2021-02-10 10:07:39 UTC
comment,26087388,cr1895,2021-02-10 10:07:39 UTC
comment,26087386,knorker,2021-02-10 10:07:32 UTC
comment,26087385,DominikD,2021-02-10 10:07:21 UTC
comment,26087384,user5994461,2021-02-10 10:07:08 UTC
story,26087383,andreukes,2021-02-10 10:06:58 UTC
comment,26087382,TeMPOraL,2021-02-10 10:06:52 UTC
comment,26087381,Ichthypresbyter,2021-02-10 10:06:47 UTC
comment,26087380,eecks,2021-02-10 10:06:25 UTC
comment,26087379,withinboredom,2021-02-10 10:06:12 UTC
comment,26087378,sm4rk0,2021-02-10 10:05:30 UTC
comment,26087377,fogihujy,2021-02-10 10:05:24 UTC
comment,26087376,david_rgrid,2021-02-10 10:05:18 UTC
comment,26087375,GoblinSlayer,2021-02-10 10:05:06 UTC
story,26087374,kitsao,2021-02-10 10:05:03 UTC
comment,26087373,afarviral,2021-02-10 10:04:59 UTC
comment,26087372,cr1895,2021-02-10 10:04:36 UTC
comment,26087371,LatteLazy,2021-02-10 10:04:24 UTC
comment,26087370,kolla,2021-02-10 10:04:20 UTC
comment,26087369,pfalcon,2021-02-10 10:04:15 UTC
comment,26087368,fogihujy,2021-02-10 10:04:00 UTC
comment,26087367,moonchild,2021-02-10 10:03:59 UTC
comment,26087366,megous,2021-02-10 10:03:57 UTC
comment,26087365,askonomm,2021-02-10 10:03:10 UTC
story,26087364,sm4rk0,2021-02-10 10:02:38 UTC
comment,26087363,andrejserafim,2021-02-10 10:02:23 UTC
comment,26087362,asiachick,2021-02-10 10:02:20 UTC
comment,26087361,Freak_NL,2021-02-10 10:02:00 UTC
comment,26087360,discreteevent,2021-02-10 10:01:51 UTC
comment,26087359,hyperbovine,2021-02-10 10:01:42 UTC
comment,26087358,baybal2,2021-02-10 10:01:36 UTC
comment,26087357,pfalcon,2021-02-10 10:01:19 UTC
comment,26087356,hansbo,2021-02-10 10:01:14 UTC
comment,26087355,cm2187,2021-02-10 10:01:05 UTC
story,26087354,spekcular,2021-02-10 10:00:54 UTC
comment,26087353,megous,2021-02-10 10:00:28 UTC
comment,26087352,samizdis,2021-02-10 10:00:21 UTC
comment,26087351,IanCutress,2021-02-10 10:00:15 UTC
comment,26087350,why_Mr_Anderson,2021-02-10 09:59:59 UTC
comment,26087349,edflsafoiewq,2021-02-10 09:59:56 UTC
comment,26087348,pjmlp,2021-02-10 09:59:44 UTC
comment,26087347,dvdkon,2021-02-10 09:59:43 UTC
comment,26087346,knorker,2021-02-10 09:59:32 UTC
comment,26087345,iforgotpassword,2021-02-10 09:59:20 UTC
story,26087344,samizdis,2021-02-10 09:59:02 UTC
comment,26087343,jl6,2021-02-10 09:58:54 UTC
comment,26087342,IanCutress,2021-02-10 09:58:50 UTC
comment,26087341,1_player,2021-02-10 09:58:32 UTC
story,26087340,JamesonNetworks,2021-02-10 09:58:29 UTC
comment,26087339,loganlinn,2021-02-10 09:58:20 UTC
comment,26087338,pfalcon,2021-02-10 09:57:56 UTC
story,26087337,linkedacademy,2021-02-10 09:57:46 UTC
comment,26087336,IanCutress,2021-02-10 09:57:30 UTC
comment,26087335,CGamesPlay,2021-02-10 09:57:21 UTC
comment,26087334,melomal,2021-02-10 09:57:07 UTC
comment,26087333,nightpool,2021-02-10 09:56:52 UTC
comment,26087332,RicoElectrico,2021-02-10 09:56:51 UTC
comment,26087331,omega3,2021-02-10 09:56:44 UTC
comment,26087330,Udik,2021-02-10 09:56:42 UTC
comment,26087329,AlchemistCamp,2021-02-10 09:56:27 UTC
comment,26087328,leokennis,2021-02-10 09:56:13 UTC
comment,26087327,dathinab,2021-02-10 09:56:01 UTC
comment,26087326,ForHackernews,2021-02-10 09:55:52 UTC
comment,26087325,Zanni,2021-02-10 09:55:50 UTC
comment,26087324,geniium,2021-02-10 09:55:36 UTC
story,26087323,forkhandles,2021-02-10 09:55:24 UTC
comment,26087322,rdhatt,2021-02-10 09:55:24 UTC
comment,26087321,hiq,2021-02-10 09:55:14 UTC
comment,26087320,mstipetic,2021-02-10 09:55:05 UTC
comment,26087319,mbag,2021-02-10 09:55:00 UTC
comment,26087318,IanCutress,2021-02-10 09:54:52 UTC
comment,26087317,leokennis,2021-02-10 09:54:42 UTC
comment,26087316,pfalcon,2021-02-10 09:54:41 UTC
comment,26087315,asplake,2021-02-10 09:54:38 UTC
story,26087313,wojciechka1,2021-02-10 09:54:34 UTC
comment,26087314,wojciechka1,2021-02-10 09:54:34 UTC
comment,26087312,moonchild,2021-02-10 09:54:31 UTC
comment,26087311,stale2002,2021-02-10 09:54:21 UTC
comment,26087310,pjmlp,2021-02-10 09:53:48 UTC
comment,26087309,throwaway316943,2021-02-10 09:53:46 UTC
comment,26087308,croon,2021-02-10 09:53:41 UTC
comment,26087307,NhanH,2021-02-10 09:53:33 UTC
comment,26087306,jjav,2021-02-10 09:53:08 UTC
comment,26087305,leokennis,2021-02-10 09:52:57 UTC
comment,26087304,mutatio,2021-02-10 09:52:50 UTC
comment,26087303,sapiens94,2021-02-10 09:52:46 UTC
comment,26087302,pfalcon,2021-02-10 09:52:39 UTC
comment,26087301,pjmlp,2021-02-10 09:52:23 UTC
comment,26087300,alex_ip,2021-02-10 09:52:17 UTC
story,26087299,alex_ip,2021-02-10 09:52:17 UTC
comment,26087298,BerislavLopac,2021-02-10 09:52:08 UTC
comment,26087297,elcomet,2021-02-10 09:51:46 UTC
comment,26087296,iforgotpassword,2021-02-10 09:51:35 UTC
comment,26087295,dzhiurgis,2021-02-10 09:51:03 UTC
comment,26087294,woko,2021-02-10 09:50:29 UTC
comment,26087293,pfalcon,2021-02-10 09:50:27 UTC
comment,26087292,ai_ja_nai,2021-02-10 09:50:25 UTC
comment,26087291,IfOnlyYouKnew,2021-02-10 09:50:22 UTC
comment,26087290,bewareandaware,2021-02-10 09:50:19 UTC
comment,26087289,ghgr,2021-02-10 09:50:00 UTC
comment,26087288,hiq,2021-02-10 09:49:48 UTC
comment,26087287,tweetle_beetle,2021-02-10 09:49:41 UTC
comment,26087286,pjmlp,2021-02-10 09:49:39 UTC
comment,26087285,pabs3,2021-02-10 09:49:30 UTC
comment,26087284,schwartzworld,2021-02-10 09:49:24 UTC
comment,26087283,hoten,2021-02-10 09:49:12 UTC
comment,26087282,BerislavLopac,2021-02-10 09:49:08 UTC
comment,26087281,matkoniecz,2021-02-10 09:48:54 UTC
comment,26087280,ryanlol,2021-02-10 09:48:51 UTC
comment,26087279,joaodmj,2021-02-10 09:48:46 UTC
comment,26087278,Karsteski,2021-02-10 09:48:37 UTC
comment,26087277,darkfirefly,2021-02-10 09:48:24 UTC
comment,26087276,3l3ktr4,2021-02-10 09:48:18 UTC
comment,26087275,vmception,2021-02-10 09:48:08 UTC
comment,26087274,voiper1,2021-02-10 09:48:01 UTC
comment,26087273,megous,2021-02-10 09:47:55 UTC
comment,26087272,FriskyAlter,2021-02-10 09:47:55 UTC
story,26087271,joaodmj,2021-02-10 09:47:52 UTC
comment,26087270,pantulis,2021-02-10 09:47:42 UTC
comment,26087269,matkoniecz,2021-02-10 09:47:33 UTC
comment,26087268,fhenneke,2021-02-10 09:47:22 UTC
comment,26087266,xyanb,2021-02-10 09:47:15 UTC
comment,26087267,leoncvlt,2021-02-10 09:47:15 UTC
comment,26087265,namenotrequired,2021-02-10 09:46:59 UTC
comment,26087264,moonchild,2021-02-10 09:46:33 UTC
comment,26087263,FDSGSG,2021-02-10 09:46:26 UTC
comment,26087262,hansbo,2021-02-10 09:46:20 UTC
comment,26087261,habi,2021-02-10 09:46:16 UTC
comment,26087260,keyle,2021-02-10 09:46:15 UTC
comment,26087259,matkoniecz,2021-02-10 09:45:57 UTC
comment,26087257,chriswarbo,2021-02-10 09:45:47 UTC
comment,26087258,jorams,2021-02-10 09:45:47 UTC
comment,26087256,3l3ktr4,2021-02-10 09:45:19 UTC
comment,26087255,TheSpiceIsLife,2021-02-10 09:45:11 UTC
comment,26087254,Bluestein,2021-02-10 09:45:09 UTC
story,26087253,Bluestein,2021-02-10 09:45:09 UTC
comment,26087252,,2021-02-10 09:44:56 UTC
comment,26087251,xyanb,2021-02-10 09:44:55 UTC
comment,26087250,killtimeatwork,2021-02-10 09:44:45 UTC
comment,26087249,jtsiskin,2021-02-10 09:44:31 UTC
comment,26087248,elcomet,2021-02-10 09:44:26 UTC
comment,26087247,caspar,2021-02-10 09:44:25 UTC
comment,26087246,29athrowaway,2021-02-10 09:44:24 UTC
comment,26087245,hartem_,2021-02-10 09:44:20 UTC
comment,26087244,pfalcon,2021-02-10 09:44:20 UTC
comment,26087243,phlo,2021-02-10 09:44:07 UTC
comment,26087242,pantulis,2021-02-10 09:43:58 UTC
comment,26087241,josephg,2021-02-10 09:43:57 UTC
story,26087240,david_shaw,2021-02-10 09:43:35 UTC
comment,26087239,GordonS,2021-02-10 09:43:28 UTC
comment,26087237,RHSman2,2021-02-10 09:43:25 UTC
comment,26087236,account42,2021-02-10 09:43:25 UTC
comment,26087238,MaulingMonkey,2021-02-10 09:43:25 UTC
comment,26087235,exolymph,2021-02-10 09:43:14 UTC
story,26087234,omahoco1,2021-02-10 09:43:04 UTC
comment,26087232,freebuju,2021-02-10 09:42:55 UTC
comment,26087233,skissane,2021-02-10 09:42:55 UTC
comment,26087231,m42smith,2021-02-10 09:42:27 UTC
